gene_id,gene_name,token
ENSG00000276618,RAD17,21109
ENSG00000276625,KIR2DL1,21110
ENSG00000276628,LENG1,21111
ENSG00000276634,KIR2DS4,21112
ENSG00000276644,DACH1,21113
ENSG00000276657,PYCR3,21114
ENSG00000276676,KIR2DS5,21115
ENSG00000276681,LENG8,21116
ENSG00000276684,RDH13,21117
ENSG00000276686,KIR2DL5A,21118
ENSG00000276701,MIF,21119
ENSG00000276709,,21120
ENSG00000276725,CEP170,21121
ENSG00000276726,DNAJA3,21122
ENSG00000276731,,21123
ENSG00000276734,KIF5C,21124
ENSG00000276739,KIR3DL2,21125
ENSG00000276747,PADI6,21126
ENSG00000276760,,21127
ENSG00000276761,CWC25,21128
ENSG00000276766,NDUFA3,21129
ENSG00000276774,LENG1,21130
ENSG00000276776,TC2N,21131
ENSG00000276779,KIR2DL4,21132
ENSG00000276780,NLRP10,21133
ENSG00000276781,CHGA,21134
ENSG00000276785,PRSS58,21135
ENSG00000276787,FAN1,21136
ENSG00000276798,LILRA4,21137
ENSG00000276799,WNT9B,21138
ENSG00000276802,HERC2,21139
ENSG00000276804,NLRP7,21140
ENSG00000276806,KIR3DL3,21141
ENSG00000276820,KIR2DL1,21142
ENSG00000276821,OR2T2,21143
ENSG00000276825,DRD4,21144
ENSG00000276826,RDH13,21145
ENSG00000276833,TAF15,21146
ENSG00000276836,ARHGAP27,21147
ENSG00000276838,SERPINF2,21148
ENSG00000276848,KIR3DX1,21149
ENSG00000276856,TUBGCP5,21150
ENSG00000276858,FCAR,21151
ENSG00000276870,PLA2G10,21152
ENSG00000276875,KIR3DL3,21153
ENSG00000276876,MYT1,21154
ENSG00000276879,IFI27L2,21155
ENSG00000276880,IFI27L1,21156
ENSG00000276882,KIR3DL2,21157
ENSG00000276885,KIR2DS4,21158
ENSG00000276886,GREM1,21159
ENSG00000276887,TTYH1,21160
ENSG00000276896,GOLGA8F,21161
ENSG00000276903,H2AC16,21162
ENSG00000276907,ARHGAP27,21163
ENSG00000276910,GTF2H2,21164
ENSG00000276913,SPMAP1,21165
ENSG00000276914,CEP20,21166
ENSG00000276920,NKD2,21167
ENSG00000276930,KIR3DL3,21168
ENSG00000276935,MBOAT7,21169
ENSG00000276950,GSTT4,21170
ENSG00000276959,LENG1,21171
ENSG00000276966,H4C5,21172
ENSG00000276971,TRPV6,21173
ENSG00000276977,PDCD1,21174
ENSG00000276979,KIR2DL4,21175
ENSG00000276982,OSCAR,21176
ENSG00000276985,FCAR,21177
ENSG00000276986,HEATR9,21178
ENSG00000276996,SLC6A3,21179
ENSG00000277005,,21180
ENSG00000277006,DEFB104B,21181
ENSG00000277015,SALL3,21182
ENSG00000277018,COX8C,21183
ENSG00000277025,MBOAT7,21184
ENSG00000277028,KIR3DL3,21185
ENSG00000277033,B3GNTL1,21186
ENSG00000277042,LYZL6,21187
ENSG00000277044,OPRL1,21188
ENSG00000277058,HNRNPCL3,21189
ENSG00000277060,NLRP2,21190
ENSG00000277068,KRTAP5-4,21191
ENSG00000277069,RXFP3,21192
ENSG00000277071,NLRP7,21193
ENSG00000277075,H2AC8,21194
ENSG00000277076,KIR2DL4,21195
ENSG00000277078,KIR2DS4,21196
ENSG00000277079,RPS9,21197
ENSG00000277086,MTMR10,21198
ENSG00000277088,OSCAR,21199
ENSG00000277090,GOLGA8G,21200
ENSG00000277092,LILRA4,21201
ENSG00000277101,ARHGEF26,21202
ENSG00000277104,TADA2A,21203
ENSG00000277106,SPPL2C,21204
ENSG00000277111,PLEKHM1,21205
ENSG00000277113,OR2T3,21206
ENSG00000277114,CNOT3,21207
ENSG00000277131,MMEL1,21208
ENSG00000277132,UGT2B15,21209
ENSG00000277134,LILRB1,21210
ENSG00000277140,MARF1,21211
ENSG00000277149,TYW1B,21212
ENSG00000277150,F8A3,21213
ENSG00000277154,PRPF31,21214
ENSG00000277157,H4C4,21215
ENSG00000277161,PIGW,21216
ENSG00000277163,KIR2DS3,21217
ENSG00000277175,KIR3DL1,21218
ENSG00000277177,LILRA6,21219
ENSG00000277178,TARM1,21220
ENSG00000277179,NLRP7,21221
ENSG00000277181,KIR3DL2,21222
ENSG00000277193,KIR2DS3,21223
ENSG00000277196,,21224
ENSG00000277200,CCDC92B,21225
ENSG00000277221,LRRC37A2,21226
ENSG00000277222,BTBD7,21227
ENSG00000277224,H2BC7,21228
ENSG00000277236,CCL14,21229
ENSG00000277238,TAS2R10,21230
ENSG00000277251,,21231
ENSG00000277254,TAS2R13,21232
ENSG00000277258,PCGF2,21233
ENSG00000277263,HLA-DRA,21234
ENSG00000277272,KIR3DL1,21235
ENSG00000277273,CDK7,21236
ENSG00000277276,OTUB2,21237
ENSG00000277278,HERC2,21238
ENSG00000277281,MUC6,21239
ENSG00000277291,KRTAP5-5,21240
ENSG00000277292,PIP4K2B,21241
ENSG00000277303,EPOP,21242
ENSG00000277316,TAS2R8,21243
ENSG00000277317,KIR2DL3,21244
ENSG00000277322,GOLGA6L6,21245
ENSG00000277334,NCR1,21246
ENSG00000277335,LAIR2,21247
ENSG00000277336,CCL3L3,21248
ENSG00000277339,NPBWR2,21249
ENSG00000277345,KIR2DS4,21250
ENSG00000277354,CRIM1,21251
ENSG00000277355,KIR2DL4,21252
ENSG00000277356,KIR2DL1,21253
ENSG00000277359,RPS9,21254
ENSG00000277361,OCA2,21255
ENSG00000277362,KIR2DL4,21256
ENSG00000277363,SRCIN1,21257
ENSG00000277365,NDUFA6,21258
ENSG00000277377,SERPINA1,21259
ENSG00000277378,OR6V1,21260
ENSG00000277389,KRTAP5-6,21261
ENSG00000277390,APOL5,21262
ENSG00000277392,KIR3DL3,21263
ENSG00000277398,LILRA1,21264
ENSG00000277399,GPR179,21265
ENSG00000277400,,21266
ENSG00000277401,TJP1,21267
ENSG00000277403,,21268
ENSG00000277405,SERPINA6,21269
ENSG00000277414,LILRB5,21270
ENSG00000277421,ZNF280B,21271
ENSG00000277424,HMOX2,21272
ENSG00000277429,SERF1B,21273
ENSG00000277439,GP6,21274
ENSG00000277442,NCR1,21275
ENSG00000277443,MARCKS,21276
ENSG00000277445,CPEB1,21277
ENSG00000277454,,21278
ENSG00000277457,LENG1,21279
ENSG00000277462,ZNF670,21280
ENSG00000277475,,21281
ENSG00000277481,PKD1L3,21282
ENSG00000277484,KIR2DL3,21283
ENSG00000277494,GPIHBP1,21284
ENSG00000277495,OR13A1,21285
ENSG00000277518,MUC6,21286
ENSG00000277530,DEFB107B,21287
ENSG00000277531,PNMA8C,21288
ENSG00000277535,CT47C1,21289
ENSG00000277540,KIR2DL4,21290
ENSG00000277552,KIR3DL3,21291
ENSG00000277554,KIR2DL3,21292
ENSG00000277556,OR13C5,21293
ENSG00000277564,RBFOX2,21294
ENSG00000277571,ELANE,21295
ENSG00000277585,MUC4,21296
ENSG00000277586,NEFL,21297
ENSG00000277594,DDX52,21298
ENSG00000277596,KIR3DL3,21299
ENSG00000277600,CNOT3,21300
ENSG00000277607,VSTM1,21301
ENSG00000277611,,21302
ENSG00000277614,SCG5,21303
ENSG00000277615,CNOT3,21304
ENSG00000277616,KIR2DL1,21305
ENSG00000277620,KIR3DL3,21306
ENSG00000277626,WNT3,21307
ENSG00000277629,,21308
ENSG00000277630,,21309
ENSG00000277632,CCL3,21310
ENSG00000277639,CHD9NB,21311
ENSG00000277641,WNT3,21312
ENSG00000277649,TIMM22,21313
ENSG00000277650,KIR2DS5,21314
ENSG00000277656,GSTT1,21315
ENSG00000277657,KIR2DS3,21316
ENSG00000277667,TMC4,21317
ENSG00000277707,PRPF31,21318
ENSG00000277709,KIR3DL2,21319
ENSG00000277722,NDUFA3,21320
ENSG00000277725,,21321
ENSG00000277730,SCGB1C2,21322
ENSG00000277733,MBOAT7,21323
ENSG00000277745,H2AB3,21324
ENSG00000277750,KIR2DL4,21325
ENSG00000277751,LILRB2,21326
ENSG00000277753,MUC20,21327
ENSG00000277758,SYT15B,21328
ENSG00000277768,CCL3L3,21329
ENSG00000277773,SMN2,21330
ENSG00000277775,H3C7,21331
ENSG00000277776,NLRP7,21332
ENSG00000277781,MROH6,21333
ENSG00000277786,NLRP7,21334
ENSG00000277789,TMC4,21335
ENSG00000277791,PSMB3,21336
ENSG00000277800,TBX22,21337
ENSG00000277804,PRTN3,21338
ENSG00000277807,LILRB1,21339
ENSG00000277808,LENG1,21340
ENSG00000277816,LILRB3,21341
ENSG00000277823,PRH1,21342
ENSG00000277824,,21343
ENSG00000277833,KIR2DL1,21344
ENSG00000277836,,21345
ENSG00000277848,MEGF11,21346
ENSG00000277850,KIR2DL4,21347
ENSG00000277853,PRAMEF18,21348
ENSG00000277856,,21349
ENSG00000277858,H2AB2,21350
ENSG00000277865,GOLGA6L22,21351
ENSG00000277868,CCDC125,21352
ENSG00000277885,KIR2DS2,21353
ENSG00000277893,SRD5A2,21354
ENSG00000277897,GSTT2,21355
ENSG00000277909,SPC25,21356
ENSG00000277923,MBOAT7,21357
ENSG00000277924,KIR2DL3,21358
ENSG00000277926,NEU4,21359
ENSG00000277932,OR52E5,21360
ENSG00000277936,MRPL45,21361
ENSG00000277943,CCL4,21362
ENSG00000277949,RTP5,21363
ENSG00000277953,PRPF31,21364
ENSG00000277956,MAPT,21365
ENSG00000277957,SENP3-EIF4A1,21366
ENSG00000277964,KIR2DL4,21367
ENSG00000277971,,21368
ENSG00000277972,CISD3,21369
ENSG00000277974,TBC1D3H,21370
ENSG00000277982,KIR3DL2,21371
ENSG00000277983,NPIPA7,21372
ENSG00000277996,TMC4,21373
ENSG00000278006,CCL18,21374
ENSG00000278016,TIGD5,21375
ENSG00000278021,PRAMEF8,21376
ENSG00000278023,RDM1,21377
ENSG00000278025,NCR1,21378
ENSG00000278032,LY6E,21379
ENSG00000278046,LILRA3,21380
ENSG00000278053,DDX52,21381
ENSG00000278057,TEX28,21382
ENSG00000278062,ZNF251,21383
ENSG00000278074,KIR2DL4,21384
ENSG00000278079,KIR3DL1,21385
ENSG00000278081,RPS9,21386
ENSG00000278085,CT45A8,21387
ENSG00000278086,,21388
ENSG00000278087,NOMO3,21389
ENSG00000278088,CYP2D7,21390
ENSG00000278091,ZNF85,21391
ENSG00000278111,TAS2R46,21392
ENSG00000278114,MUC20,21393
ENSG00000278116,KIR2DL5A,21394
ENSG00000278119,GOLGA8J,21395
ENSG00000278120,KIR2DS1,21396
ENSG00000278129,ZNF8,21397
ENSG00000278139,P3R3URF-PIK3R3,21398
ENSG00000278145,C17orf78,21399
ENSG00000278149,RDH13,21400
ENSG00000278152,KIR2DS2,21401
ENSG00000278154,LAIR1,21402
ENSG00000278161,TFPT,21403
ENSG00000278165,DUSP8,21404
ENSG00000278167,CCL18,21405
ENSG00000278173,NLRP7,21406
ENSG00000278174,NSF,21407
ENSG00000278178,,21408
ENSG00000278183,ABCC1,21409
ENSG00000278191,CARS1,21410
ENSG00000278194,SPPL2C,21411
ENSG00000278195,SSTR3,21412
ENSG00000278201,KIR2DL4,21413
ENSG00000278207,KIR2DL1,21414
ENSG00000278210,KRTAP5-1,21415
ENSG00000278211,TRIM69,21416
ENSG00000278216,UGT2A3,21417
ENSG00000278220,CLN8,21418
ENSG00000278224,PRICKLE4,21419
ENSG00000278229,RPS17,21420
ENSG00000278232,CRHR1,21421
ENSG00000278243,GFUS,21422
ENSG00000278247,GOLGA6L1,21423
ENSG00000278248,KIR2DL1,21424
ENSG00000278253,OR5P3,21425
ENSG00000278257,LENG1,21426
ENSG00000278259,MYO19,21427
ENSG00000278268,MOAP1,21428
ENSG00000278270,RPS9,21429
ENSG00000278271,KIR2DL4,21430
ENSG00000278277,,21431
ENSG00000278279,LILRB4,21432
ENSG00000278284,RDH13,21433
ENSG00000278289,CT45A6,21434
ENSG00000278299,TBC1D3C,21435
ENSG00000278300,KIR2DS2,21436
ENSG00000278302,KRTAP5-5,21437
ENSG00000278303,MUC4,21438
ENSG00000278304,KIR2DS1,21439
ENSG00000278306,KIR2DS3,21440
ENSG00000278307,TAS2R19,21441
ENSG00000278308,NPIPA3,21442
ENSG00000278311,GGNBP2,21443
ENSG00000278312,LENG9,21444
ENSG00000278316,GP6,21445
ENSG00000278318,ZNF229,21446
ENSG00000278322,MBOAT7,21447
ENSG00000278326,PPP4R4,21448
ENSG00000278327,KIR2DL3,21449
ENSG00000278355,LILRA5,21450
ENSG00000278361,KIR3DL2,21451
ENSG00000278362,NCR1,21452
ENSG00000278363,TMC4,21453
ENSG00000278365,NDUFA3,21454
ENSG00000278368,KIR3DL1,21455
ENSG00000278369,KIR2DL3,21456
ENSG00000278372,MYO19,21457
ENSG00000278373,G6PC2,21458
ENSG00000278377,OR2T3,21459
ENSG00000278378,OSCAR,21460
ENSG00000278384,,21461
ENSG00000278401,,21462
ENSG00000278403,KIR3DL2,21463
ENSG00000278414,,21464
ENSG00000278415,FCAR,21465
ENSG00000278426,LENG1,21466
ENSG00000278427,KIR3DL1,21467
ENSG00000278430,KIR2DL4,21468
ENSG00000278437,LILRB5,21469
ENSG00000278442,KIR3DL2,21470
ENSG00000278444,CDC42EP5,21471
ENSG00000278450,,21472
ENSG00000278458,KANSL1,21473
ENSG00000278461,KGD4,21474
ENSG00000278463,H2AC4,21475
ENSG00000278466,MUC2,21476
ENSG00000278468,MUC4,21477
ENSG00000278474,KIR3DL2,21478
ENSG00000278481,,21479
ENSG00000278488,NAPRT,21480
ENSG00000278489,KRTAP5-2,21481
ENSG00000278490,KIR3DL3,21482
ENSG00000278494,RRN3,21483
ENSG00000278495,KIR2DL1,21484
ENSG00000278501,TIMM22,21485
ENSG00000278503,KIR2DL1,21486
ENSG00000278505,C17orf78,21487
ENSG00000278516,LENG1,21488
ENSG00000278519,MBOAT7,21489
ENSG00000278522,POTEB3,21490
ENSG00000278533,OSCAR,21491
ENSG00000278535,DHRS11,21492
ENSG00000278540,ACACA,21493
ENSG00000278545,MARCHF8,21494
ENSG00000278548,ADAM18,21495
ENSG00000278550,SLC43A2,21496
ENSG00000278555,LILRB4,21497
ENSG00000278558,TMEM191B,21498
ENSG00000278563,MGAM2,21499
ENSG00000278565,CEACAM21,21500
ENSG00000278567,CCL3,21501
ENSG00000278570,NR2E3,21502
ENSG00000278574,ZNHIT3,21503
ENSG00000278588,H2BC10,21504
ENSG00000278599,TBC1D3E,21505
ENSG00000278605,TSEN34,21506
ENSG00000278606,KIR2DL4,21507
ENSG00000278608,MAMDC2,21508
ENSG00000278613,NAIP,21509
ENSG00000278615,C11orf98,21510
ENSG00000278619,MRM1,21511
ENSG00000278620,KRTAP5-4,21512
ENSG00000278622,TSEN34,21513
ENSG00000278624,AZU1,21514
ENSG00000278632,TBC1D3B,21515
ENSG00000278633,,21516
ENSG00000278634,LILRA2,21517
ENSG00000278637,H4C1,21518
ENSG00000278644,PCGF2,21519
ENSG00000278646,,21520
ENSG00000278656,KIR3DL2,21521
ENSG00000278659,OR2T6,21522
ENSG00000278662,GOLGA6L10,21523
ENSG00000278670,GP6,21524
ENSG00000278677,H2AC17,21525
ENSG00000278682,NLRP2,21526
ENSG00000278685,IQCA1L,21527
ENSG00000278689,OR2T6,21528
ENSG00000278692,KIR2DL2,21529
ENSG00000278693,ASB2,21530
ENSG00000278695,GSTT2B,21531
ENSG00000278699,POTEB3,21532
ENSG00000278704,,21533
ENSG00000278705,H4C2,21534
ENSG00000278707,KIR3DL2,21535
ENSG00000278710,KIR3DL2,21536
ENSG00000278712,TSEN34,21537
ENSG00000278714,,21538
ENSG00000278718,GSDMD,21539
ENSG00000278723,KIR3DL3,21540
ENSG00000278726,KIR3DL2,21541
ENSG00000278728,CNTNAP2,21542
ENSG00000278729,KIR3DL3,21543
ENSG00000278731,,21544
ENSG00000278738,KIR2DL1,21545
ENSG00000278741,ABR,21546
ENSG00000278742,LRRC37A,21547
ENSG00000278749,CCDC166,21548
ENSG00000278755,KIR2DL1,21549
ENSG00000278758,KIR3DL2,21550
ENSG00000278759,TBCD,21551
ENSG00000278760,CORO7-PAM16,21552
ENSG00000278767,SERPINA10,21553
ENSG00000278776,OR4M2B,21554
ENSG00000278780,ZNF430,21555
ENSG00000278787,UBR7,21556
ENSG00000278788,SBNO2,21557
ENSG00000278789,NLRP2,21558
ENSG00000278803,PWWP4,21559
ENSG00000278805,KIR2DL1,21560
ENSG00000278809,KIR3DL2,21561
ENSG00000278817,,21562
ENSG00000278821,KIR2DL1,21563
ENSG00000278823,BMERB1,21564
ENSG00000278828,H3C10,21565
ENSG00000278839,SERF1B,21566
ENSG00000278843,MMP28,21567
ENSG00000278845,MRPL45,21568
ENSG00000278848,TP53TG3F,21569
ENSG00000278850,KIR3DL2,21570
ENSG00000278856,KIR3DL1,21571
ENSG00000278870,OR51G1,21572
ENSG00000278889,OR2S2,21573
ENSG00000279000,OR10A6,21574
ENSG00000279012,OR51B2,21575
ENSG00000279051,OR6Q1,21576
ENSG00000279073,,21577
ENSG00000279111,OR10X1,21578
ENSG00000279116,OR8D2,21579
ENSG00000279169,PRAMEF13,21580
ENSG00000279195,PRAMEF7,21581
ENSG00000279247,AK6,21582
ENSG00000279263,OR2L8,21583
ENSG00000279270,OR52R1,21584
ENSG00000279301,OR2T11,21585
ENSG00000279389,GARRE1,21586
ENSG00000279395,OR5L1,21587
ENSG00000279408,OR4N4C,21588
ENSG00000279486,OR2AG1,21589
ENSG00000279514,OR4C16,21590
ENSG00000279552,ZNF729,21591
ENSG00000279566,ZNF43,21592
ENSG00000279643,TAMM41,21593
ENSG00000279686,,21594
ENSG00000279761,OR5D13,21595
ENSG00000279782,PPIAL4F,21596
ENSG00000279804,PRAMEF18,21597
ENSG00000279956,,21598
ENSG00000279961,OR8U3,21599
ENSG00000279983,,21600
ENSG00000280021,OR51F1,21601
ENSG00000280090,OR8B4,21602
ENSG00000280094,OR1B1,21603
ENSG00000280148,,21604
ENSG00000280165,PCDH20,21605
ENSG00000280204,OR1S1,21606
ENSG00000280236,OR12D2,21607
ENSG00000280267,PRAMEF26,21608
ENSG00000280314,OR8K3,21609
ENSG00000280477,RASA3,21610
ENSG00000280479,CACFD1,21611
ENSG00000280495,TRAPPC4,21612
ENSG00000280501,CEACAM7,21613
ENSG00000280514,,21614
ENSG00000280516,TMEM42,21615
ENSG00000280529,TAF4,21616
ENSG00000280537,,21617
ENSG00000280548,FBL,21618
ENSG00000280549,PADI3,21619
ENSG00000280563,NXN,21620
ENSG00000280568,ZNF780A,21621
ENSG00000280571,,21622
ENSG00000280584,OBP2B,21623
ENSG00000280585,KRTAP5-1,21624
ENSG00000280610,KIF15,21625
ENSG00000280616,VPS11,21626
ENSG00000280618,CYFIP1,21627
ENSG00000280627,SURF1,21628
ENSG00000280635,PROP1,21629
ENSG00000280641,CDH4,21630
ENSG00000280661,ZNF660,21631
ENSG00000280663,PCMTD2,21632
ENSG00000280670,CCDC163,21633
ENSG00000280680,HHAT,21634
ENSG00000280682,HYOU1,21635
ENSG00000280688,CEP72,21636
ENSG00000280689,BORCS5,21637
ENSG00000280706,REXO4,21638
ENSG00000280709,LINC02203,21639
ENSG00000280759,AP2A2,21640
ENSG00000280774,LEUTX,21641
ENSG00000280778,,21642
ENSG00000280789,PAGR1,21643
ENSG00000280807,TUBGCP5,21644
ENSG00000280808,OR5P3,21645
ENSG00000280830,ADI1,21646
ENSG00000280831,RPS25,21647
ENSG00000280858,RPL7A,21648
ENSG00000280893,,21649
ENSG00000280899,OR10A6,21650
ENSG00000280905,CYP2D6,21651
ENSG00000280908,PADI4,21652
ENSG00000280931,OR5P2,21653
ENSG00000280938,TRARG1,21654
ENSG00000280949,PADI6,21655
ENSG00000280951,SURF4,21656
ENSG00000280962,DUSP16,21657
ENSG00000280969,RPS4Y2,21658
ENSG00000280975,CENATAC,21659
ENSG00000281013,NDUFA6,21660
ENSG00000281020,SNTG2,21661
ENSG00000281022,MED22,21662
ENSG00000281024,SURF2,21663
ENSG00000281038,OR8U9,21664
ENSG00000281039,,21665
ENSG00000281089,ATG16L1,21666
ENSG00000281106,TMEM272,21667
ENSG00000281107,OR5G3,21668
ENSG00000281123,FCGBP,21669
ENSG00000281139,STH,21670
ENSG00000281151,KCNQ2,21671
ENSG00000281165,SLC2A6,21672
ENSG00000281166,NLRP10,21673
ENSG00000281178,MLXIP,21674
ENSG00000281185,GPX6,21675
ENSG00000281191,KRTAP5-3,21676
ENSG00000281216,KIF26B,21677
ENSG00000281221,PSMC4,21678
ENSG00000281230,SERTAD4,21679
ENSG00000281244,ADAMTS13,21680
ENSG00000281245,STKLD1,21681
ENSG00000281287,,21682
ENSG00000281289,LSS,21683
ENSG00000281300,NXN,21684
ENSG00000281306,ZNF35,21685
ENSG00000281309,SURF6,21686
ENSG00000281310,GSTTP2,21687
ENSG00000281320,DYRK1B,21688
ENSG00000281324,LRP6,21689
ENSG00000281348,,21690
ENSG00000281385,AP2A2,21691
ENSG00000281395,OR2T7,21692
ENSG00000281406,BLACAT1,21693
ENSG00000281429,FAM20C,21694
ENSG00000281448,ZNF502,21695
ENSG00000281449,BCL2L14,21696
ENSG00000281459,PADI1,21697
ENSG00000281484,BTG3,21698
ENSG00000281486,SNTG2,21699
ENSG00000281489,OR2T7,21700
ENSG00000281500,SLC37A4,21701
ENSG00000281518,FOXO6,21702
ENSG00000281526,ZNF546,21703
ENSG00000281533,KRTAP5-2,21704
ENSG00000281540,RCC2,21705
ENSG00000281573,PRAMEF9,21706
ENSG00000281593,,21707
ENSG00000281601,ZNF780B,21708
ENSG00000281613,,21709
ENSG00000281614,INPP5D,21710
ENSG00000281618,IFITM10,21711
ENSG00000281626,ZNF852,21712
ENSG00000281630,MUC20,21713
ENSG00000281660,DUSP29,21714
ENSG00000281661,ZNF501,21715
ENSG00000281665,KIAA1143,21716
ENSG00000281680,OR10A3,21717
ENSG00000281690,ADAMTS12,21718
ENSG00000281709,ZNF197,21719
ENSG00000281742,MCCC2,21720
ENSG00000281748,GSTT4,21721
ENSG00000281757,,21722
ENSG00000281758,KCNIP4,21723
ENSG00000281763,DHX36,21724
ENSG00000281766,RYBP,21725
ENSG00000281775,FTCD,21726
ENSG00000281813,KAT6B,21727
ENSG00000281818,MANSC1,21728
ENSG00000281847,,21729
ENSG00000281857,SAG,21730
ENSG00000281861,SLC9A3,21731
ENSG00000281877,RPS6KA1,21732
ENSG00000281879,ABO,21733
ENSG00000281883,,21734
ENSG00000281886,TGM4,21735
ENSG00000281887,GIMAP1-GIMAP5,21736
ENSG00000281894,ZKSCAN7,21737
ENSG00000281917,SLC16A1,21738
ENSG00000281919,SLC45A2,21739
ENSG00000281931,SCG5,21740
ENSG00000281934,PRAMEF11,21741
ENSG00000281935,DNAH10,21742
ENSG00000281938,,21743
ENSG00000281950,SPDYE16,21744
ENSG00000281987,PRAMEF26,21745
ENSG00000281988,GRK1,21746
ENSG00000281991,TMEM265,21747
ENSG00000281994,NPIPA1,21748
ENSG00000282003,TUBGCP3,21749
ENSG00000282013,RPH3AL,21750
ENSG00000282017,,21751
ENSG00000282019,GPI,21752
ENSG00000282034,,21753
ENSG00000282035,,21754
ENSG00000282046,GREM1,21755
ENSG00000282049,PRSS2,21756
ENSG00000282074,,21757
ENSG00000282076,KCNQ1,21758
ENSG00000282087,TBC1D3F,21759
ENSG00000282088,CHRNA7,21760
ENSG00000282092,MED16,21761
ENSG00000282095,HNRNPCL4,21762
ENSG00000282107,TMEM255B,21763
ENSG00000282119,PRAMEF6,21764
ENSG00000282125,PRAMEF33,21765
ENSG00000282130,NSMCE3,21766
ENSG00000282144,TBC1D3I,21767
ENSG00000282147,FAM20C,21768
ENSG00000282152,DLGAP2,21769
ENSG00000282168,,21770
ENSG00000282175,HNRNPCL1,21771
ENSG00000282181,MROH5,21772
ENSG00000282185,PTPRN2,21773
ENSG00000282212,PRAMEF18,21774
ENSG00000282218,,21775
ENSG00000282228,PAM16,21776
ENSG00000282230,ADAM9,21777
ENSG00000282256,TAS2R31,21778
ENSG00000282266,ATP9B,21779
ENSG00000282269,PRR4,21780
ENSG00000282278,,21781
ENSG00000282283,PLPPR3,21782
ENSG00000282291,SLC39A11,21783
ENSG00000282298,PRAMEF9,21784
ENSG00000282301,CYP3A7-CYP3A51P,21785
ENSG00000282302,SEPTIN9,21786
ENSG00000282307,SERPINF1,21787
ENSG00000282318,DLGAP2,21788
ENSG00000282367,PTDSS2,21789
ENSG00000282379,DTX2,21790
ENSG00000282419,TEX13D,21791
ENSG00000282424,PRAMEF5,21792
ENSG00000282437,PRAMEF27,21793
ENSG00000282521,CCL15-CCL14,21794
ENSG00000282530,HNRNPCL2,21795
ENSG00000282537,TAS2R43,21796
ENSG00000282559,HNRNPCL3,21797
ENSG00000282566,PRAMEF25,21798
ENSG00000282583,PRAMEF8,21799
ENSG00000282584,PRAMEF4,21800
ENSG00000282604,CCL4L2,21801
ENSG00000282607,MGAM,21802
ENSG00000282608,ADORA3,21803
ENSG00000282612,TAS2R20,21804
ENSG00000282663,PRAMEF10,21805
ENSG00000282665,ERICH1,21806
ENSG00000282673,PRB1,21807
ENSG00000282676,,21808
ENSG00000282684,ZC3H3,21809
ENSG00000282693,LY6L,21810
ENSG00000282705,NPIPA5,21811
ENSG00000282712,DEAF1,21812
ENSG00000282725,CORO7,21813
ENSG00000282735,GARRE1,21814
ENSG00000282739,SLC25A26,21815
ENSG00000282741,PRAMEF13,21816
ENSG00000282752,CTDP1,21817
ENSG00000282755,,21818
ENSG00000282757,DUXB,21819
ENSG00000282773,GOLGA8Q,21820
ENSG00000282804,,21821
ENSG00000282813,ARMC10,21822
ENSG00000282815,TEX13C,21823
ENSG00000282817,PRAMEF2,21824
ENSG00000282825,CTIF,21825
ENSG00000282830,CALB2,21826
ENSG00000282832,,21827
ENSG00000282835,,21828
ENSG00000282837,,21829
ENSG00000282841,CTAGE1,21830
ENSG00000282844,ACTN4,21831
ENSG00000282853,ECH1,21832
ENSG00000282854,ASAP3,21833
ENSG00000282868,PRR27,21834
ENSG00000282872,C1orf232,21835
ENSG00000282880,B3GALNT2,21836
ENSG00000282881,TMEM275,21837
ENSG00000282891,STATH,21838
ENSG00000282895,RINL,21839
ENSG00000282899,E2F2,21840
ENSG00000282902,LGALS7B,21841
ENSG00000282905,NFKBIB,21842
ENSG00000282933,RHOXF1P3,21843
ENSG00000282936,,21844
ENSG00000282937,PRSS22,21845
ENSG00000282941,TCEA3,21846
ENSG00000282947,HNRNPL,21847
ENSG00000282954,FBXO17,21848
ENSG00000282958,HNRNPR,21849
ENSG00000282966,CYP2D6,21850
ENSG00000282967,HTN3,21851
ENSG00000282986,EIF3K,21852
ENSG00000282988,,21853
ENSG00000282992,LGALS4,21854
ENSG00000283008,CYP2D7,21855
ENSG00000283009,ZNF436,21856
ENSG00000283018,MRPS12,21857
ENSG00000283039,KLF18,21858
ENSG00000283046,HTN1,21859
ENSG00000283056,ZG16B,21860
ENSG00000283059,KLLN,21861
ENSG00000283060,ID3,21862
ENSG00000283068,IBTK,21863
ENSG00000283071,LBHD2,21864
ENSG00000283082,LGALS7,21865
ENSG00000283085,TPBG,21866
ENSG00000283093,CENPVL2,21867
ENSG00000283099,CCER2,21868
ENSG00000283100,SIRT2,21869
ENSG00000283104,SARS2,21870
ENSG00000283128,,21871
ENSG00000283139,PRAMEF9,21872
ENSG00000283149,,21873
ENSG00000283150,PRAMEF5,21874
ENSG00000283153,FRG1,21875
ENSG00000283154,IQCJ-SCHIP1,21876
ENSG00000283189,,21877
ENSG00000283199,C13orf46,21878
ENSG00000283201,,21879
ENSG00000283205,,21880
ENSG00000283208,,21881
ENSG00000283216,PRAMEF26,21882
ENSG00000283227,SPRR5,21883
ENSG00000283228,,21884
ENSG00000283231,HNRNPCL4,21885
ENSG00000283239,KBTBD11-OT1,21886
ENSG00000283247,CCDC201,21887
ENSG00000283267,FAM237B,21888
